plot_code,sub_plot,tree_tag,year,month,day,pom_height,dbh_first_year_cm,dendrometer_reading_mm,comments,dendrometer_pom,dbh_first_mm,totaldbh,status_code_aintact_bmoved_cbroken,mortality_aalive_ddead
ESP-01,24,678,2009,11,25,,12.4,0,,,124,124,,
ESP-01,24,679,2009,11,25,,17.5,0,,,175,175,,
ESP-01,24,680,2009,11,25,,17.2,0,,,172,172,,
ESP-01,24,681,2009,11,25,,11.9,5.3,,,119,124.3,,
ESP-01,24,682,2009,11,25,,28.7,0,,,287,287,,
ESP-01,24,685,2009,11,25,,29,1.6,,,290,291.6,,
ESP-01,25,689,2009,11,25,,15.4,0,,,154,154,,
ESP-01,25,693,2009,11,25,,23.2,3.6,,,232,235.6,,
ESP-01,25,694,2009,11,25,,13.9,0,,,139,139,,
ESP-01,25,696,2009,11,25,,14.6,9.1,,,146,155.1,,
ESP-01,25,703,2009,11,25,,17.9,0,,,179,179,,
ESP-01,25,707,2009,11,25,,10.1,0,,,101,101,,
ESP-01,25,708,2009,11,25,,20.3,0,,,203,203,,
ESP-01,1,7,2010,1,26,,10.9,1.1,,,,,,
ESP-01,1,8,2010,1,26,,14,-1.2,,,,,,
ESP-01,1,10,2010,1,26,,11.7,1.4,,,,,,
ESP-01,1,12,2010,1,26,,13.9,6.5,,,,,,
ESP-01,1,20,2010,1,26,,30.5,15,,,,,,
ESP-01,1,21,2010,1,26,,10.3,0,,,,,,
ESP-01,1,26,2010,1,26,,20,-0.7,,,,,,
ESP-01,1,27,2010,1,26,,21.3,3.5,,,,,,
ESP-01,1,28,2010,1,26,,25.5,1.7,,,,,,
ESP-01,2,38,2010,1,26,,15.6,14.3,,,,,,
ESP-01,2,40,2010,1,26,,36.7,6.3,,,,,,
ESP-01,2,41,2010,1,26,,12,1,,,,,,
ESP-01,2,42,2010,1,26,,12.9,0,,,,,,
ESP-01,2,43,2010,1,26,,16.1,0.9,,,,,,
ESP-01,2,44,2010,1,26,,17.9,0,,,,,,
ESP-01,2,46,2010,1,26,,15.9,2.2,,,,,,
ESP-01,2,47,2010,1,26,,13.6,-0.5,,,,,,
ESP-01,3,56,2010,1,26,,20.7,3,,,,,,
ESP-01,3,57,2010,1,26,,12,5.6,,,,,,
ESP-01,3,59,2010,1,26,,25.8,1.3,,,,,,
ESP-01,3,63,2010,1,26,,23.3,0,,,,,,
ESP-01,3,63.1,2010,1,26,,33.3,-1.9,,,,,,
ESP-01,3,64,2010,1,26,,13.9,-1,,,,,,
ESP-01,3,67,2010,1,26,,14.9,0,,,,,,
ESP-01,3,68,2010,1,26,,13.9,0,,,,,,
ESP-01,4,71,2010,1,26,,15.1,0,,,,,,
ESP-01,4,72,2010,1,26,,23.9,2.1,,,,,,
ESP-01,4,73,2010,1,26,,22.1,12.3,,,,,,
ESP-01,4,74,2010,1,26,,13.2,0,,,,,,
ESP-01,4,75,2010,1,26,,11.3,-0.3,,,,,,
ESP-01,4,77,2010,1,26,,43.3,6.4,,,,,,
ESP-01,4,86,2010,1,26,,13.9,-1.1,,,,,,
ESP-01,4,87,2010,1,26,,24.7,8.2,,,,,,
ESP-01,5,89,2010,1,26,,14.4,2.3,,,,,,
ESP-01,5,90,2010,1,26,,22.3,3.5,,,,,,
ESP-01,5,91,2010,1,26,,19.5,0,,,,,,
ESP-01,5,92,2010,1,26,,22.6,0,,,,,,
ESP-01,5,93,2010,1,26,,21.9,2.7,,,,,,
ESP-01,5,97,2010,1,26,,38.1,2.8,,,,,,
ESP-01,5,103,2010,1,26,,18.9,1.3,,,,,,
ESP-01,5,104,2010,1,26,,22.5,2.5,,,,,,
ESP-01,6,106,2010,1,26,,16.7,0,,,,,,
ESP-01,6,107,2010,1,26,,15.6,1.1,,,,,,
ESP-01,6,110,2010,1,26,,12,3.7,,,,,,
ESP-01,6,116,2010,1,26,,15.2,0,,,,,,
ESP-01,6,120,2010,1,26,,22.4,2.8,,,,,,
ESP-01,6,127,2010,1,26,,11.9,0,,,,,,
ESP-01,6,128,2010,1,26,,19.7,2.9,,,,,,
ESP-01,6,129,2010,1,26,,21.1,4.2,,,,,,
ESP-01,6,131,2010,1,26,,21.7,1.3,,,,,,
ESP-01,7,137,2010,1,26,,10.4,0,,,,,,
ESP-01,7,138,2010,1,26,,19.5,2.5,,,,,,
ESP-01,7,139,2010,1,26,,13.7,0,,,,,,
ESP-01,7,140,2010,1,26,,17.6,0,,,,,,
ESP-01,7,141,2010,1,26,,19.5,13.4,,,,,,
ESP-01,7,143,2010,1,26,,13.8,0,,,,,,
ESP-01,7,147,2010,1,26,,23.6,4,,,,,,
ESP-01,7,148,2010,1,26,,11.1,,Muerto,,,,,
ESP-01,7,149,2010,1,26,,13.4,,Muerto,,,,,
ESP-01,8,166,2010,1,26,,17.2,7.2,,,,,,
ESP-01,8,170,2010,1,26,,18.7,-1.2,,,,,,
ESP-01,8,183,2010,1,26,,15.4,2.3,,,,,,
ESP-01,8,184,2010,1,26,,13,0,,,,,,
ESP-01,8,186,2010,1,26,,17.4,10,,,,,,
ESP-01,8,187,2010,1,26,,19,6,,,,,,
ESP-01,8,189,2010,1,26,,14.4,5.9,,,,,,
ESP-01,8,193,2010,1,26,,13,-0.9,,,,,,
ESP-01,9,203,2010,1,26,,11.4,0,,,,,,
ESP-01,9,204,2010,1,26,,14.1,2.6,,,,,,
ESP-01,9,205,2010,1,26,,18.1,-0.7,,,,,,
ESP-01,9,206,2010,1,26,,10.8,0,,,,,,
ESP-01,9,224,2010,1,26,,15.2,4.6,,,,,,
ESP-01,9,225,2010,1,26,,14.5,-0.9,,,,,,
ESP-01,9,226,2010,1,26,,23.1,,Muerto,,,,,
ESP-01,9,227,2010,1,26,,17.3,-0.8,,,,,,
ESP-01,10,238,2010,1,26,,42.1,9.6,,,,,,
ESP-01,10,240,2010,1,26,,23.2,6.2,,,,,,
ESP-01,10,241,2010,1,26,,11.4,2,,,,,,
ESP-01,10,242,2010,1,26,,10.6,1.6,,,,,,
ESP-01,10,243,2010,1,26,,14.9,-0.6,,,,,,
ESP-01,10,245,2010,1,26,,16.3,1.7,,,,,,
ESP-01,10,249,2010,1,26,,18.3,5.8,,,,,,
ESP-01,10,253,2010,1,26,,15.9,1,,,,,,
ESP-01,11,267,2010,1,26,,16.3,-0.6,,,,,,
ESP-01,11,270,2010,1,26,,11.1,0.4,,,,,,
ESP-01,11,271,2010,1,26,,15.5,0.3,,,,,,
ESP-01,11,272,2010,1,26,,15.8,7.3,,,,,,
ESP-01,11,273,2010,1,26,,14,0,,,,,,
ESP-01,11,278,2010,1,26,,17,7.8,,,,,,
ESP-01,11,281,2010,1,26,,25.1,5.8,,,,,,
ESP-01,11,282,2010,1,26,,19.8,1.7,,,,,,
ESP-01,11,284,2010,1,26,,20.8,3.9,,,,,,
ESP-01,12,300,2010,1,26,,16.4,0,,,,,,
ESP-01,12,302,2010,1,26,,21.9,0,,,,,,
ESP-01,12,303,2010,1,26,,14.9,0,,,,,,
ESP-01,12,304,2010,1,26,,17,1.2,,,,,,
ESP-01,12,305,2010,1,26,,12.8,9.7,,,,,,
ESP-01,12,306,2010,1,26,,15.2,4,,,,,,
ESP-01,12,310,2010,1,26,,10.6,0,,,,,,
ESP-01,12,311,2010,1,26,,18,8.2,,,,,,
ESP-01,13,329,2010,1,26,,17.7,4.8,,,,,,
ESP-01,13,330,2010,1,26,,10.6,0,,,,,,
ESP-01,13,331,2010,1,26,,20.2,9.9,,,,,,
ESP-01,13,340,2010,1,26,,11.3,0,,,,,,
ESP-01,13,341,2010,1,26,,12.9,0,,,,,,
ESP-01,13,342,2010,1,26,,16.1,10.5,,,,,,
ESP-01,13,354,2010,1,26,,10.3,4,,,,,,
ESP-01,13,355,2010,1,26,,10.6,1.8,,,,,,
ESP-01,14,357,2010,1,26,,12,1.9,,,,,,
ESP-01,14,358,2010,1,26,,15.3,1.7,,,,,,
ESP-01,14,359,2010,1,26,,14,1.4,,,,,,
ESP-01,14,365,2010,1,26,,10.2,6.7,,,,,,
ESP-01,14,366,2010,1,26,,17.8,4.6,,,,,,
ESP-01,14,367,2010,1,26,,16.3,,,,,,,
ESP-01,14,370,2010,1,26,,11.3,3.2,,,,,,
ESP-01,14,371,2010,1,26,,22.2,-0.5,,,,,,
ESP-01,15,380,2010,1,26,,15.5,5,,,,,,
ESP-01,15,381,2010,1,26,,20,0,,,,,,
ESP-01,15,382,2010,1,26,,14.3,1.6,,,,,,
ESP-01,15,383,2010,1,26,,12.9,-0.7,,,,,,
ESP-01,15,384,2010,1,26,,24.2,1.5,,,,,,
ESP-01,15,390,2010,1,26,,14.3,1.8,,,,,,
ESP-01,15,392,2010,1,26,,12,0.7,,,,,,
ESP-01,16,404,2010,1,26,,19.5,0,,,,,,
ESP-01,16,407,2010,1,26,,13.9,3.6,,,,,,
ESP-01,16,415,2010,1,26,,16.6,-0.6,,,,,,
ESP-01,16,417,2010,1,26,,14.2,8.1,,,,,,
ESP-01,16,418,2010,1,26,,18,3.5,,,,,,
ESP-01,16,419,2010,1,26,,15.2,-1.4,,,,,,
ESP-01,16,425,2010,1,26,,22.9,3.7,,,,,,
ESP-01,16,426,2010,1,26,,17.3,1.5,,,,,,
ESP-01,16,428,2010,1,26,,14.5,0.8,,,,,,
ESP-01,17,435,2010,1,26,,17.8,4.2,,,,,,
ESP-01,17,436,2010,1,26,,16.2,2.9,,,,,,
ESP-01,17,440,2010,1,26,,18.8,1.9,,,,,,
ESP-01,17,442,2010,1,26,,10.4,0,,,,,,
ESP-01,17,443,2010,1,26,,15.9,3.5,,,,,,
ESP-01,17,444,2010,1,26,,23.9,3.3,,,,,,
ESP-01,17,445,2010,1,26,,14.4,3.7,,,,,,
ESP-01,17,446,2010,1,26,,14.6,0.7,,,,,,
ESP-01,18,473,2010,1,26,,13.1,0.8,,,,,,
ESP-01,18,475,2010,1,26,,16.2,2.9,,,,,,
ESP-01,18,476,2010,1,26,,17.1,-0.9,,,,,,
ESP-01,18,482,2010,1,26,,24.3,5.3,,,,,,
ESP-01,18,483,2010,1,26,,23.4,7.3,,,,,,
ESP-01,18,486,2010,1,26,,22.3,-2.1,,,,,,
ESP-01,18,487,2010,1,26,,30,-1,,,,,,
ESP-01,18,491,2010,1,26,,22.4,12.4,,,,,,
ESP-01,19,498,2010,1,26,,19.4,0,,,,,,
ESP-01,19,507,2010,1,26,,22.9,2.4,,,,,,
ESP-01,19,509,2010,1,26,,29.3,1.4,,,,,,
ESP-01,19,510,2010,1,26,,16.9,1,,,,,,
ESP-01,19,511,2010,1,26,,18.6,-1.1,,,,,,
ESP-01,19,512,2010,1,26,,16.4,-0.5,,,,,,
ESP-01,19,514,2010,1,26,,12,4.8,,,,,,
ESP-01,19,515,2010,1,26,,19.6,5,,,,,,
ESP-01,19,522,2010,1,26,,29.4,6.2,,,,,,
ESP-01,20,528,2010,1,26,,13,0.4,,,,,,
ESP-01,20,530,2010,1,26,,17.2,-1,,,,,,
ESP-01,20,535,2010,1,26,,19.7,-1,,,,,,
ESP-01,20,536,2010,1,26,,11.5,3.5,,,,,,
ESP-01,20,539,2010,1,26,,15.7,1.4,,,,,,
ESP-01,20,540,2010,1,26,,12.8,0.5,,,,,,
ESP-01,20,541,2010,1,26,,12.6,1.9,,,,,,
ESP-01,20,542,2010,1,26,,11.1,-0.4,,,,,,
ESP-01,20,543,2010,1,26,,10.6,1.2,,,,,,
ESP-01,21,548,2010,1,26,,15.9,-1.4,,,,,,
ESP-01,21,549,2010,1,26,,28.8,7.2,,,,,,
ESP-01,21,550,2010,1,26,,16.4,1.7,,,,,,
ESP-01,21,554,2010,1,26,,11.8,0,,,,,,
ESP-01,21,555,2010,1,26,,10.3,,,,,,,
ESP-01,21,562,2010,1,26,,19.7,-0.5,,,,,,
ESP-01,21,564,2010,1,26,,21.2,2.7,,,,,,
ESP-01,21,565,2010,1,26,,14.9,1,,,,,,
ESP-01,21,574,2010,1,26,,44.2,3.8,,,,,,
ESP-01,22,588,2010,1,26,,18,-0.4,,,,,,
ESP-01,22,594,2010,1,26,,33.8,-2.4,,,,,,
ESP-01,22,596,2010,1,26,,10.3,,,,,,,
ESP-01,22,603,2010,1,26,,17.7,0,,,,,,
ESP-01,22,608,2010,1,26,,11.2,0,,,,,,
ESP-01,22,609,2010,1,26,,13.3,0,,,,,,
ESP-01,22,623,2010,1,26,,14.9,5.7,,,,,,
ESP-01,22,625,2010,1,26,,11.4,0.8,,,,,,
ESP-01,23,633,2010,1,26,,12.3,0.3,,,,,,
ESP-01,23,634,2010,1,26,,21.4,0.5,,,,,,
ESP-01,23,638,2010,1,26,,17.4,17.08,,,,,,
ESP-01,23,647,2010,1,26,,24.1,6.5,,,,,,
ESP-01,23,648,2010,1,26,,11.8,1.4,,,,,,
ESP-01,23,657,2010,1,26,,34.7,2.2,,,,,,
ESP-01,23,659,2010,1,26,,13.9,1,,,,,,
ESP-01,23,660,2010,1,26,,12.5,0,,,,,,
ESP-01,24,663,2010,1,26,,15.2,0,,,,,,
ESP-01,24,672,2010,1,26,,17.3,0,,,,,,
ESP-01,24,678,2010,1,26,,12.4,0.4,,,,,,
ESP-01,24,679,2010,1,26,,17.5,1.3,,,,,,
ESP-01,24,680,2010,1,26,,17.2,1.9,,,,,,
ESP-01,24,681,2010,1,26,,11.9,6.7,,,,,,
ESP-01,24,682,2010,1,26,,28.7,0.3,,,,,,
ESP-01,24,685,2010,1,26,,29,2.3,,,,,,
ESP-01,25,689,2010,1,26,,15.4,0.6,,,,,,
ESP-01,25,693,2010,1,26,,23.2,4,,,,,,
ESP-01,25,694,2010,1,26,,13.9,1.4,,,,,,
ESP-01,25,696,2010,1,26,,14.6,15.5,,,,,,
ESP-01,25,703,2010,1,26,,17.9,0,,,,,,
ESP-01,25,707,2010,1,26,,10.1,0.3,,,,,,
ESP-01,25,708,2010,1,26,,20.3,1.1,,,,,,
ESP-01,1,7,2010,5,1,,10.9,1.5,,,,,,
ESP-01,1,8,2010,5,1,,14,-1,,,,,,
ESP-01,1,10,2010,5,1,,11.7,1.4,,,,,,
ESP-01,1,12,2010,5,1,,13.9,6.8,,,,,,
ESP-01,1,20,2010,5,1,,30.5,21.2,,,,,,
ESP-01,1,21,2010,5,1,,10.3,0.5,,,,,,
ESP-01,1,26,2010,5,1,,20,0,,,,,,
ESP-01,1,27,2010,5,1,,21.3,3.5,,,,,,
ESP-01,1,28,2010,5,1,,25.5,2,,,,,,
ESP-01,2,38,2010,5,1,,15.6,14.3,,,,,,
ESP-01,2,40,2010,5,1,,36.7,7.4,,,,,,
ESP-01,2,41,2010,5,1,,12,2.8,,,,,,
ESP-01,2,42,2010,5,1,,12.9,2.7,,,,,,
ESP-01,2,43,2010,5,1,,16.1,1.5,,,,,,
ESP-01,2,44,2010,5,1,,17.9,0.5,,,,,,
ESP-01,2,46,2010,5,1,,15.9,2.2,,,,,,
ESP-01,2,47,2010,5,1,,13.6,0,,,,,,
ESP-01,3,56,2010,5,1,,20.7,3.1,,,,,,
ESP-01,3,57,2010,5,1,,12,6.1,,,,,,
ESP-01,3,59,2010,5,1,,25.8,3.6,,,,,,
ESP-01,3,63,2010,5,1,,23.3,0,,,,,,
ESP-01,3,63.1,2010,5,1,,33.3,-1.9,,,,,,
ESP-01,3,64,2010,5,1,,13.9,-0.5,,,,,,
ESP-01,3,67,2010,5,1,,14.9,0.5,,,,,,
ESP-01,3,68,2010,5,1,,13.9,0,,,,,,
ESP-01,4,71,2010,5,1,,15.1,0,,,,,,
ESP-01,4,72,2010,5,1,,23.9,2.4,,,,,,
ESP-01,4,73,2010,5,1,,22.1,13.2,,,,,,
ESP-01,4,74,2010,5,1,,13.2,0.5,,,,,,
ESP-01,4,75,2010,5,1,,11.3,0,,,,,,
ESP-01,4,77,2010,5,1,,43.3,10.5,,,,,,
ESP-01,4,86,2010,5,1,,13.9,0,,,,,,
ESP-01,4,87,2010,5,1,,24.7,9.2,,,,,,
ESP-01,5,89,2010,5,1,,14.4,2.9,,,,,,
ESP-01,5,90,2010,5,1,,22.3,3.5,,,,,,
ESP-01,5,91,2010,5,1,,19.5,0,,,,,,
ESP-01,5,92,2010,5,1,,22.6,0,,,,,,
ESP-01,5,93,2010,5,1,,21.9,2.7,,,,,,
ESP-01,5,97,2010,5,1,,38.1,3,,,,,,
ESP-01,5,103,2010,5,1,,18.9,1.3,,,,,,
ESP-01,5,104,2010,5,1,,22.5,3.8,,,,,,
ESP-01,6,106,2010,5,1,,16.7,2.2,,,,,,
ESP-01,6,107,2010,5,1,,15.6,2.3,,,,,,
ESP-01,6,110,2010,5,1,,12,4.3,,,,,,
ESP-01,6,116,2010,5,1,,15.2,0,,,,,,
ESP-01,6,120,2010,5,1,,22.4,3.6,,,,,,
ESP-01,6,127,2010,5,1,,11.9,0,,,,,,
ESP-01,6,128,2010,5,1,,19.7,3.5,,,,,,
ESP-01,6,129,2010,5,1,,21.1,5,,,,,,
ESP-01,6,131,2010,5,1,,21.7,2.3,,,,,,
ESP-01,7,137,2010,5,1,,10.4,0,,,,,,
ESP-01,7,138,2010,5,1,,19.5,3.1,,,,,,
ESP-01,7,139,2010,5,1,,13.7,0,,,,,,
ESP-01,7,140,2010,5,1,,17.6,0,,,,,,
ESP-01,7,141,2010,5,1,,19.5,18.6,,,,,,
ESP-01,7,143,2010,5,1,,13.8,0,,,,,,
ESP-01,7,147,2010,5,1,,23.6,5.1,,,,,,
ESP-01,7,148,2010,5,1,,11.1,,,,,,,
ESP-01,7,149,2010,5,1,,13.4,,,,,,,
ESP-01,8,166,2010,5,1,,17.2,8.7,,,,,,
ESP-01,8,170,2010,5,1,,18.7,-0.5,,,,,,
ESP-01,8,183,2010,5,1,,15.4,4.7,,,,,,
ESP-01,8,184,2010,5,1,,13,0,,,,,,
ESP-01,8,186,2010,5,1,,17.4,13,,,,,,
ESP-01,8,187,2010,5,1,,19,8.9,,,,,,
ESP-01,8,189,2010,5,1,,14.4,7.8,,,,,,
ESP-01,8,193,2010,5,1,,13,-0.5,,,,,,
ESP-01,9,203,2010,5,1,,11.4,0,,,,,,
ESP-01,9,204,2010,5,1,,14.1,4.2,,,,,,
ESP-01,9,205,2010,5,1,,18.1,-0.7,,,,,,
ESP-01,9,206,2010,5,1,,10.8,0,,,,,,
ESP-01,9,224,2010,5,1,,15.2,5.4,,,,,,
ESP-01,9,225,2010,5,1,,14.5,-0.9,,,,,,
ESP-01,9,226,2010,5,1,,23.1,,,,,,,
ESP-01,9,227,2010,5,1,,17.3,-0.8,,,,,,
ESP-01,10,238,2010,5,1,,42.1,15.2,,,,,,
ESP-01,10,240,2010,5,1,,23.2,7.4,,,,,,
ESP-01,10,241,2010,5,1,,11.4,3.7,,,,,,
ESP-01,10,242,2010,5,1,,10.6,2.6,,,,,,
ESP-01,10,243,2010,5,1,,14.9,-0.6,,,,,,
ESP-01,10,245,2010,5,1,,16.3,1.7,,,,,,
ESP-01,10,249,2010,5,1,,18.3,7.9,,,,,,
ESP-01,10,253,2010,5,1,,15.9,1.6,,,,,,
ESP-01,11,267,2010,5,1,,16.3,0,,,,,,
ESP-01,11,270,2010,5,1,,11.1,0.8,,,,,,
ESP-01,11,271,2010,5,1,,15.5,1,,,,,,
ESP-01,11,272,2010,5,1,,15.8,8.6,,,,,,
ESP-01,11,273,2010,5,1,,14,0,,,,,,
ESP-01,11,278,2010,5,1,,17,8.3,,,,,,
ESP-01,11,281,2010,5,1,,25.1,9.3,,,,,,
ESP-01,11,282,2010,5,1,,19.8,2,,,,,,
ESP-01,11,284,2010,5,1,,20.8,5.4,,,,,,
ESP-01,12,300,2010,5,1,,16.4,0,,,,,,
ESP-01,12,302,2010,5,1,,21.9,0,,,,,,
ESP-01,12,303,2010,5,1,,14.9,0.6,,,,,,
ESP-01,12,304,2010,5,1,,17,2.5,,,,,,
ESP-01,12,305,2010,5,1,,12.8,13.9,,,,,,
ESP-01,12,306,2010,5,1,,15.2,5.5,,,,,,
ESP-01,12,310,2010,5,1,,10.6,0,,,,,,
ESP-01,12,311,2010,5,1,,18,12.7,,,,,,
ESP-01,13,329,2010,5,1,,17.7,7.6,,,,,,
ESP-01,13,330,2010,5,1,,10.6,0,,,,,,
ESP-01,13,331,2010,5,1,,20.2,14,,,,,,
ESP-01,13,340,2010,5,1,,11.3,0,,,,,,
ESP-01,13,341,2010,5,1,,12.9,0,,,,,,
ESP-01,13,342,2010,5,1,,16.1,12.9,,,,,,
ESP-01,13,354,2010,5,1,,10.3,5.3,,,,,,
ESP-01,13,355,2010,5,1,,10.6,3,,,,,,
ESP-01,14,357,2010,5,1,,12,2.4,,,,,,
ESP-01,14,358,2010,5,1,,15.3,2.8,,,,,,
ESP-01,14,359,2010,5,1,,14,2,,,,,,
ESP-01,14,365,2010,5,1,,10.2,9,,,,,,
ESP-01,14,366,2010,5,1,,17.8,7,,,,,,
ESP-01,14,367,2010,5,1,,16.3,,,,,,,
ESP-01,14,370,2010,5,1,,11.3,3.2,,,,,,
ESP-01,14,371,2010,5,1,,22.2,0,,,,,,
ESP-01,15,380,2010,5,1,,15.5,5.6,,,,,,
ESP-01,15,381,2010,5,1,,20,0,,,,,,
ESP-01,15,382,2010,5,1,,14.3,1.9,,,,,,
ESP-01,15,383,2010,5,1,,12.9,0,,,,,,
ESP-01,15,384,2010,5,1,,24.2,2.5,,,,,,
ESP-01,15,390,2010,5,1,,14.3,1.8,,,,,,
ESP-01,15,392,2010,5,1,,12,0,,,,,,
ESP-01,16,404,2010,5,1,,19.5,0,,,,,,
ESP-01,16,407,2010,5,1,,13.9,5.6,,,,,,
ESP-01,16,415,2010,5,1,,16.6,0,,,,,,
ESP-01,16,417,2010,5,1,,14.2,10.8,,,,,,
ESP-01,16,418,2010,5,1,,18,5.8,,,,,,
ESP-01,16,419,2010,5,1,,15.2,-1.4,,,,,,
ESP-01,16,425,2010,5,1,,22.9,5.3,,,,,,
ESP-01,16,426,2010,5,1,,17.3,1.9,,,,,,
ESP-01,16,428,2010,5,1,,14.5,0.5,,,,,,
ESP-01,17,435,2010,5,1,,17.8,5.7,,,,,,
ESP-01,17,436,2010,5,1,,16.2,4.4,,,,,,
ESP-01,17,440,2010,5,1,,18.8,1.9,,,,,,
ESP-01,17,442,2010,5,1,,10.4,0,,,,,,
ESP-01,17,443,2010,5,1,,15.9,4.1,,,,,,
ESP-01,17,444,2010,5,1,,23.9,9.6,,,,,,
ESP-01,17,445,2010,5,1,,14.4,3.7,,,,,,
ESP-01,17,446,2010,5,1,,14.6,0.5,,,,,,
ESP-01,18,473,2010,5,1,,13.1,0.8,,,,,,
ESP-01,18,475,2010,5,1,,16.2,3.5,,,,,,
ESP-01,18,476,2010,5,1,,17.1,-0.9,,,,,,
ESP-01,18,482,2010,5,1,,24.3,6.4,,,,,,
ESP-01,18,483,2010,5,1,,23.4,8,,,,,,
ESP-01,18,486,2010,5,1,,22.3,-2.1,,,,,,
ESP-01,18,487,2010,5,1,,30,-1,,,,,,
ESP-01,18,491,2010,5,1,,22.4,14,,,,,,
ESP-01,19,498,2010,5,1,,19.4,0,,,,,,
ESP-01,19,507,2010,5,1,,22.9,4.3,,,,,,
ESP-01,19,509,2010,5,1,,29.3,1.3,,,,,,
ESP-01,19,510,2010,5,1,,16.9,1.5,,,,,,
ESP-01,19,511,2010,5,1,,18.6,-1.1,,,,,,
ESP-01,19,512,2010,5,1,,16.4,-0.5,,,,,,
ESP-01,19,514,2010,5,1,,12,6.5,,,,,,
ESP-01,19,515,2010,5,1,,19.6,10,,,,,,
ESP-01,19,522,2010,5,1,,29.4,8.6,,,,,,
ESP-01,20,528,2010,5,1,,13,0,,,,,,
ESP-01,20,530,2010,5,1,,17.2,-0.9,,,,,,
ESP-01,20,535,2010,5,1,,19.7,-0.5,,,,,,
ESP-01,20,536,2010,5,1,,11.5,5.5,,,,,,
ESP-01,20,539,2010,5,1,,15.7,1.4,,,,,,
ESP-01,20,540,2010,5,1,,12.8,0,,,,,,
ESP-01,20,541,2010,5,1,,12.6,3.6,,,,,,
ESP-01,20,542,2010,5,1,,11.1,0,,,,,,
ESP-01,20,543,2010,5,1,,10.6,1.2,,,,,,
ESP-01,21,548,2010,5,1,,15.9,-1.4,,,,,,
ESP-01,21,549,2010,5,1,,28.8,8.1,,,,,,
ESP-01,21,550,2010,5,1,,16.4,1.9,,,,,,
ESP-01,21,554,2010,5,1,,11.8,0,,,,,,
ESP-01,21,555,2010,5,1,,10.3,,,,,,,
ESP-01,21,562,2010,5,1,,19.7,-0.5,,,,,,
ESP-01,21,564,2010,5,1,,21.2,2.7,,,,,,
