plot_code,sub_plot,tree_tag,family,genus,specie,year,month,day,wood_density_g_cm3,tree_height_m,pom_height_m,dbh_northsouth_cm,dbh_westeast_cm,rainfor_flag1,rainfor_flag2,rainfor_flag3,quality_code,comments
PAN03,23,843,Myrsinaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.2,2.32,a,,,,
PAN03,23,844,Indeterminado,Indeterminado,,2013,4,3,NaN,2.2,1.3,2.62,2.42,a,,,,
PAN03,23,845,Annonaceae,Indeterminado,,2013,4,3,NaN,5,1.3,4.2,3.8,a,,,,
PAN03,23,846,Arecaceae,Wettinia,,2013,4,3,NaN,8,1.3,7.55,7.78,a,,,,
PAN03,23,847,Arecaceae,Wettinia,,2013,4,3,NaN,6,1.3,6.85,6.5,c,,,,
PAN03,23,848,Annonaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,3.5,3.62,a,,,,
PAN03,23,849,Melastomataceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.05,2.02,a,,,,
PAN03,23,850,Bombacaceae,Indeterminado,,2013,4,3,NaN,7,1.3,8.07,7.87,a,,,,
PAN03,23,850.1,Meliacea,,,2013,4,3,NaN,,1.3,,,,,,,
PAN03,23,851,Annonaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,7,7.6,a,,,,
PAN03,23,853,Indeterminado,Indeterminado,,2013,4,3,NaN,4,1.3,3.09,3.16,a,,,,
PAN03,23,854,Lauraceae,Indeterminado,,2013,4,3,NaN,5.5,1.3,7.62,7.55,a,,,,
PAN03,23,855,Arecaceae,Wettinia,,2013,4,3,NaN,6,1.3,6.15,6.57,c,,,,
PAN03,23,856,Burseraceae,Protium,,2013,4,3,NaN,4,1.3,4.46,4.56,a,,,,
PAN03,23,857,Burseraceae,Protium,,2013,4,3,NaN,3,1.3,2.06,2,a,,,,
PAN03,23,859,Rubiaceae,Indeterminado,,2013,4,3,NaN,5.5,1.3,5.9,5.58,a,,,,
PAN03,23,860,Araliaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.5,2.63,ah,,,,
PAN03,23,861,Rubiaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.15,2.08,dh,,,,
PAN03,23,862,Burseraceae,Protium,,2013,4,3,NaN,6,1.3,5.6,6,a,,,,
PAN03,23,863,Annonaceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.18,2.23,a,,,,
PAN03,23,864,Arecaceae,Geonoma,,2013,4,3,NaN,3.5,1.3,3.88,3.86,a,,,,
PAN03,23,865,Lauraceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.74,2.84,a,,,,
PAN03,23,866,Myristicaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,3,3.17,a,,,,
PAN03,23,867,Arecaceae,Geonoma,,2013,4,3,NaN,3.5,1.3,4.6,4.47,c,,,,
PAN03,23,868,Rubiaceae,Indeterminado,,2013,4,3,NaN,7,1.3,4.82,5.68,a,,,,
PAN03,23,869,Araliaceae,Indeterminado,,2013,4,3,NaN,4,1.3,4.37,4.66,a,,,,
PAN03,23,870,Indeterminado,Indeterminado,,2013,4,3,NaN,11,1.3,8.1,9.44,a,,,,
PAN03,23,871,Burseraceae,Protium,,2013,4,3,NaN,7,1.3,8.5,8.8,a,,,,
PAN03,23,875,Burseraceae,Protium,,2013,4,3,NaN,4,1.3,2.56,2.89,a,,,,
PAN03,23,876,Annonaceae,Indeterminado,,2013,4,3,NaN,5.5,1.3,7.2,7.85,a,,,,
PAN03,23,877,Indeterminado,Indeterminado,,2013,4,3,NaN,5,1.3,4.25,4.43,a,,,,
PAN03,23,878,clussiaceae,Tovomita,,2013,4,3,NaN,4,1.3,2.7,2.92,c,,,,
PAN03,23,879,Indeterminado,Indeterminado,,2013,4,3,NaN,4,1.3,3.48,3.59,a,,,,
PAN03,23,880,Arecaceae,Wettinia,,2013,4,3,NaN,8,1.3,5.55,7.05,a,,,,
PAN03,23,880.1,Annonaceae,,,2013,4,3,NaN,,1.3,,,,,,,
PAN03,23,881,Indeterminado,Indeterminado,,2013,4,3,NaN,5,1.3,3.27,3.58,c,,,,
PAN03,23,882,Arecaceae,Wettinia,,2013,4,3,NaN,11,1.3,8.14,8.34,a,,,,
PAN03,23,883,Araliaceae,Indeterminado,,2013,4,3,NaN,5,1.3,3.9,4.1,c,,,,
PAN03,23,884,Urticaceae,Pouroma,,2013,4,3,NaN,2.5,1.3,2.14,2.25,c,,,,
PAN03,23,885,Euphorbiaceae,Hebea,,2013,4,3,NaN,4,1.3,2.6,2.61,a,,,,
PAN03,23,886,Araliaceae,Indeterminado,,2013,4,3,NaN,2.5,1.3,2.8,3.19,c,,,,
PAN03,23,887,Melastomataceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,7.73,8,a,,,,
PAN03,23,889,Indeterminado,Indeterminado,,2013,4,3,NaN,6,1.3,5.65,6.23,a,,,,
PAN03,23,890,Araliaceae,Indeterminado,,2013,4,3,NaN,4,1.3,2.24,2.46,a,,,,
PAN03,23,891,Araliaceae,Indeterminado,,2013,4,3,NaN,4,1.3,3.32,3.27,a,,,,
PAN03,23,892,Burseraceae,Protium,,2013,4,3,NaN,3.5,1.3,2.4,2.54,a,,,,
PAN03,23,892.1,Rubiaceae,Indeterminado,,2013,4,3,NaN,,1.3,,,,,,,
PAN03,23,893,Arecaceae,Wettinia,,2013,4,3,NaN,4,1.3,5.3,5.52,a,,,,
PAN03,23,894,Arecaceae,Wettinia,,2013,4,3,NaN,10,1.3,6.66,6.5,c,,,,
PAN03,23,895,Fabaceae,Indeterminado,,2013,4,3,NaN,2,1.3,2.74,2.97,ab,,,,
PAN03,23,898,Cyatheaceae,Cyathea,,2013,4,3,NaN,5,1.3,4.86,4.98,a,,,,
PAN03,23,901,Rubiaceae,Indeterminado,,2013,4,3,NaN,3,1.3,2.25,2.15,a,,,,
PAN03,23,902,Fabaceae,Indeterminado,,2013,4,3,NaN,6.5,1.3,8.78,7.36,a,,,,
PAN03,23,903,Elaeocarpaceae,Sloanea,,2013,4,3,NaN,4,1.3,3.33,3.42,c,,,,
PAN03,23,904,Araliaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,3.29,3.96,a,,,,
PAN03,23,906,Melastomataceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,2.36,2.2,c,,,,
PAN03,23,909,Arecaceae,Geonoma,,2013,4,3,NaN,3,1.3,6.1,6.4,a,,,,
PAN03,23,910,Moraceae,Indeterminado,,2013,4,3,NaN,3,1.3,7.69,8.17,ab,,,,
PAN03,23,911,Arecaceae,Wettinia,,2013,4,3,NaN,4,1.3,5.35,5.34,a,,,,
PAN03,23,912,Rubiaceae,Indeterminado,,2013,4,3,NaN,6,1.3,3.87,3.81,d,,,,
PAN03,23,913,Arecaceae,Geonoma,,2013,4,3,NaN,3,1.3,5.34,4.88,a,,,,
PAN03,23,914,Cyatheaceae,Cyathea,,2013,4,3,NaN,2.5,1.3,3.58,3.24,a,,,,
PAN03,23,915,Cyatheaceae,Cyathea,,2013,4,3,NaN,2.5,1.3,3.9,3.7,a,,,,
PAN03,23,916,Rubiaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,3.3,3.41,a,,,,
PAN03,23,918,Lauraceae,Indeterminado,,2013,4,3,NaN,4,1.3,4.1,4.39,a,,,,
PAN03,23,919,Myrtaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,5.68,3.94,c,,,,
PAN03,23,920,Araliaceae,Indeterminado,,2013,4,3,NaN,3.5,1.3,3.5,3.43,ci,,,,
PAN03,23,921,Cyatheaceae,Cyathea,,2013,4,3,NaN,3.5,1.3,5.05,4.9,d,,,,
PAN03,23,922,Myristicaceae,Indeterminado,,2013,4,3,NaN,4.5,1.3,5,5.24,a,,,,
PAN03,3,1,Arecaceae,Geonoma,,2013,9,17,NaN,4.5,1.3,2.12,2.15,a,,,,
PAN03,3,2,Sabiaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.32,2.46,a,,,,
PAN03,3,3,Arecaceae,Geonoma,,2013,9,17,NaN,5.5,1.3,4.52,4.45,a,,,,
PAN03,3,4,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,7.5,7.42,a,,,,
PAN03,3,6,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,2,2.6,a,,,,
PAN03,3,8,Melastomataceae,Indeterminado,,2013,9,17,NaN,,1.3,,,,,,,Muerto
PAN03,3,10,Euphorbiaceae,Alchornea,,2013,9,17,NaN,4.5,1.3,2.57,2.45,c,,,,
PAN03,3,11,Myrtaceae,Eugenia,,2013,9,17,NaN,5,1.3,6.42,6.75,c,,,,
PAN03,3,12,Indeterminado,Indeterminado,,2013,9,17,NaN,4.7,1.3,3.66,4.58,c,,,,
PAN03,3,13,Cecropiaceae,Cecropia,,2013,9,17,NaN,6.5,1.3,6.86,7.1,a,,,,
PAN03,3,14,Euphorbiaceae,Croton,,2013,9,17,NaN,4.5,1.3,4.4,4.15,ch,,,,
PAN03,3,15,Euphorbiaceae,Croton,,2013,9,17,NaN,5.5,1.3,3.81,4.05,ch,,,,
PAN03,3,16,Myristicaceae,virola,,2013,9,17,NaN,4,1.3,2.64,3.33,c,,,,
PAN03,3,17,Myristicaceae,Indeterminado,,2013,9,17,NaN,4,1.35,2.48,2.51,a,,,,
PAN03,3,18,Indeterminado,Indeterminado,,2013,9,17,NaN,3,1.3,2.18,2.36,a,,,,
PAN03,3,19,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,4.01,4.09,a,,,,
PAN03,3,20,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,5.49,5.38,c,,,,
PAN03,3,21,Indeterminado,Indeterminado,,2013,9,17,NaN,5.5,1.3,4.14,4.5,c,,,,
PAN03,3,22,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4.5,1.3,4.82,4.48,d,,,,
PAN03,3,23,Indeterminado,Indeterminado,,2013,9,17,NaN,3,1.3,3.41,3.45,a,,,,
PAN03,3,24,Indeterminado,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.88,3.39,c,,,,
PAN03,3,25,Indeterminado,Indeterminado,,2013,9,17,NaN,6.5,1.3,6.04,6.01,a,,,,
PAN03,3,26,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,2.16,2.4,c,,,,
PAN03,3,27,Meliaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,4.45,4.19,a,,,,
PAN03,3,28,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,3.26,3.27,a,,,,
PAN03,3,29,Myrtaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.12,3.12,a,,,,
PAN03,3,30,Cyatheaceae,Cyathea,,2013,9,17,NaN,4,1.3,3.5,3.41,a,,,,
PAN03,3,31,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,2.85,2.74,a,,,,
PAN03,3,32,Arecaceae,Wettinia,,2013,9,17,NaN,10.5,1.3,7.79,7.78,a,,,,
PAN03,3,34,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,3.8,4.11,a,,,,
PAN03,3,35,Meliaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.61,2.44,a,,,,
PAN03,3,36,Myrtaceae,Eugenia,,2013,9,17,NaN,3.5,1.3,2.13,2.26,a,,,,
PAN03,3,37,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,5.8,5.85,a,,,,
PAN03,3,39,Bombacaceae,Indeterminado,,2013,9,17,NaN,6,1.3,5.08,5.03,a,,,,
PAN03,3,40,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.1,2.11,a,,,,
PAN03,3,41,Sapotaceae,Micropholis,,2013,9,17,NaN,2.5,1.3,2.64,2.69,a,,,,
PAN03,3,42,Cyatheaceae,Cyathea,,2013,9,17,NaN,3,1.3,3,2.64,a,,,,
PAN03,3,43,Annonaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.9,4.66,a,,,,
PAN03,3,45,Indeterminado,Indeterminado,,2013,9,17,NaN,8,1.3,6.62,7.33,a,,,,
PAN03,3,46,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,3.5,1.3,3.25,3.58,a,,,,
PAN03,3,48,Indeterminado,Indeterminado,,2013,9,17,NaN,3,1.3,2.72,2.91,a,,,,muerto
PAN03,3,49,Indeterminado,Indeterminado,,2013,9,17,NaN,8.5,1.3,4.32,5.55,a,,,,
PAN03,3,51,Rubiaceae,Faramea,,2013,9,17,NaN,6.5,1.3,6.79,9.81,c,,,,
PAN03,3,52,Arecaceae,Geonoma,,2013,9,17,NaN,6,1.3,5.67,5.68,a,,,,
PAN03,3,53,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.73,2.63,c,,,,
PAN03,3,54,Cyatheaceae,Cyathea,,2013,9,17,NaN,2,1.3,3.92,3.92,a,,,,
PAN03,3,55,Primulaceae,Indeterminado,,2013,9,17,NaN,7,1.3,5.53,7.08,a,,,,
PAN03,3,56,Rubiaceae,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.13,2.68,c,,,,
PAN03,3,57,Fabaceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.18,3.27,a,,,,
PAN03,3,58,Indeterminado,Indeterminado,,2013,9,17,NaN,7.5,1.3,7.53,8.34,a,,,,
PAN03,3,59,Indeterminado,Indeterminado,,2013,9,17,NaN,9.5,1.3,6.71,8.53,a,,,,
PAN03,3,60,Burseraceae,Protium,,2013,9,17,NaN,4,1.3,2.78,2.84,a,,,,
PAN03,3,61,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,8.94,8.86,a,,,,
PAN03,3,62,Indeterminado,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.83,2.61,a,,,,
PAN03,3,63,Arecaceae,Geonoma,,2013,9,17,NaN,3.5,1.3,2.31,2.19,a,,,,
PAN03,3,65,Cyatheaceae,Cyathea,,2013,9,17,NaN,4.5,1.3,6.13,5.6,c,,,,
PAN03,3,66,Melastomataceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.22,2.16,c,,,,
PAN03,3,67,Indeterminado,Indeterminado,,2013,9,17,NaN,4.5,1.3,3.43,3.36,a,,,,
PAN03,3,68,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,5.96,5.9,a,,,,
PAN03,3,69,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,4.17,3.94,a,,,,
PAN03,3,70,Indeterminado,Indeterminado,,2013,9,17,NaN,8,1.3,5.6,5.96,a,,,,
PAN03,3,71,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,2.86,2.37,c,,,,
PAN03,3,75,Indeterminado,Indeterminado,,2013,9,17,NaN,8,1.3,7.28,8.18,a,,,,
PAN03,3,76,Indeterminado,Indeterminado,,2013,9,17,NaN,8,1.3,7.13,8.21,a,,,,
PAN03,3,77,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,3.57,3.65,a,,,,
PAN03,3,80,Indeterminado,Indeterminado,,2013,9,17,NaN,10,1.3,9.25,10,a,,,,
PAN03,3,81,Melastomataceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.68,2.37,c,,,,
PAN03,3,82,Indeterminado,Indeterminado,,2013,9,17,NaN,7.5,1.3,9.03,7.86,a,,,,
PAN03,3,84,Cyatheaceae,Cyathea,,2013,9,17,NaN,5,1.3,3.74,3.71,a,,,,
PAN03,3,85,Cyatheaceae,Cyathea,,2013,9,17,NaN,5.5,1.3,4,3.78,a,,,,
PAN03,3,86,Arecaceae,Wettinia,,2013,9,17,NaN,9,1.3,5.9,6.17,a,,,,
PAN03,3,88,Indeterminado,Indeterminado,,2013,9,17,NaN,3,1.3,4.11,5,c,,,,
PAN03,3,89,Cyatheaceae,Cyathea,,2013,9,17,NaN,3.5,1.3,3.05,2.69,a,,,,
PAN03,3,90,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4.5,1.3,3.43,3.41,a,,,,
PAN03,3,91,Arecaceae,Wettinia,,2013,9,17,NaN,5.5,1.3,4.4,4.49,a,,,,
PAN03,3,92,Cecropiaceae,Pouroma,,2013,9,17,NaN,6,1.3,4.05,4.02,a,,,,
PAN03,3,93,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,2.02,2.19,a,,,,
PAN03,3,94,Indeterminado,Indeterminado,,2013,9,17,NaN,6.5,1.3,4,4.09,a,,,,
PAN03,3,95,Fabaceae,Inga,,2013,9,17,NaN,6,1.3,2.45,2.21,c,,,,
PAN03,3,96,Rubiaceae,Indeterminado,,2013,9,17,NaN,6,1.3,3.45,4.06,a,,,,
PAN03,3,97,Fabaceae,Tachigali,,2013,9,17,NaN,8,1.3,4.45,5.14,a,,,,
PAN03,3,98,Arecaceae,Wettinia,,2013,9,17,NaN,9,1.3,6.65,6.37,a,,,,
PAN03,3,99,Rubiaceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.45,4.74,a,,,,
PAN03,3,100,Urticaceae,Pouroma,,2013,9,17,NaN,5,1.3,3.47,3.12,a,,,,
PAN03,3,101,Rubiaceae,Indeterminado,,2013,9,17,NaN,11,1.3,9.76,9.79,a,,,,
PAN03,3,102,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,2.42,2.84,a,,,,
PAN03,3,103,Clussiaceae,Chrysoclamis,,2013,9,17,NaN,2,1.3,2.2,2.12,c,,,,
PAN03,3,104,Clussiaceae,Chrysoclamis,,2013,9,17,NaN,,1.3,,,,,,,muerto
PAN03,3,105,Indeterminado,Indeterminado,,2013,9,17,NaN,10.5,1.3,7.05,7.72,a,,,,
PAN03,3,106,Arecaceae,Wettinia,,2013,9,17,NaN,6.5,1.3,4.28,4,a,,,,
PAN03,3,107,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4.5,1.3,2.2,2.22,a,,,,
PAN03,3,108,Moraceae,Indeterminado,,2013,9,17,NaN,7,1.3,4.89,4.92,a,,,,
PAN03,3,109,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,1.99,2,a,,,,
PAN03,3,110,Arecaceae,Wettinia,,2013,9,17,NaN,4,1.3,4.2,4.35,a,,,,
PAN03,3,111,Myristicaceae,Indeterminado,,2013,9,17,NaN,7.5,1.3,6.3,6.38,a,,,,
PAN03,3,112,Arecaceae,Wettinia,,2013,9,17,NaN,2.8,1.3,5.45,5.08,a,,,,
PAN03,3,112.1,Indeterminado,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.4,2.62,,,,,
PAN03,3,113,Rubiaceae,Indeterminado,,2013,9,17,NaN,5,1.3,2.11,2.15,a,,,,
PAN03,3,114,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,5,1.3,2.28,2.29,a,,,,
PAN03,3,115,Myristicaceae,Indeterminado,,2013,9,17,NaN,7.5,1.3,6.27,7.4,a,,,,
PAN03,3,116,Indeterminado,indeterminado,,2013,9,17,NaN,7,1.3,3.79,3.88,a,,,,
PAN03,3,117,Indeterminado,indeterminado,,2013,9,17,NaN,6,1.3,3.41,3.12,a,,,,
PAN03,3,118,Indeterminado,indeterminado,,2013,9,17,NaN,5,1.3,2.81,3.05,a,,,,
PAN03,3,119,Rubiaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,4.41,4.9,a,,,,
PAN03,3,120,Indeterminado,Indeterminado,,2013,9,17,NaN,10,1.3,7.55,10.34,a,,,,
PAN03,3,121,Arecaceae,Wettinia,,2013,9,17,NaN,5,1.3,4.72,4.73,a,,,,
PAN03,3,122,Burseraceae,Protium,,2013,9,17,NaN,2.5,1.3,2.32,2.32,c,,,,
PAN03,3,123,Arecaceae,Wettinia,,2013,9,17,NaN,4.5,1.3,4,3.85,a,,,,
PAN03,3,124,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,6.2,6.61,a,,,,
PAN03,3,126,Cyatheaceae,Cyathea,,2013,9,17,NaN,3.5,1.3,3.9,3.78,c,,,,
PAN03,3,127,Indeterminado,Indeterminado,,2013,9,17,NaN,5.5,1.3,5.84,6.45,c,,,,
PAN03,3,128,Arecaceae,Wettinia,,2013,9,17,NaN,2.5,1.3,2.95,3,a,,,,
PAN03,3,130,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,4.38,4.76,a,,,,
PAN03,3,131,Arecaceae,Geonoma,,2013,9,17,NaN,5,1.3,2.24,2.21,a,,,,
PAN03,3,132,Indeterminado,Indeterminado,,2013,9,17,NaN,6.5,1.3,6.22,6.46,a,,,,
PAN03,3,133,Burseraceae,Protium,,2013,9,17,NaN,6,1.3,5.12,5.49,a,,,,
PAN03,3,134,Indeterminado,Indeterminado,,2013,9,17,NaN,5.5,1.3,3.9,4.1,a,,,,
PAN03,3,135,Arecaceae,Wettinia,,2013,9,17,NaN,3,1.3,4.34,4.55,a,,,,
PAN03,3,136,Indeterminado,Indeterminado,,2013,9,17,NaN,7.5,1.3,5.5,6.64,a,,,,
PAN03,3,137,Indeterminado,Indeterminado,,2013,9,17,NaN,5.5,1.3,7.9,7.72,a,,,,
PAN03,3,138,Indeterminado,Indeterminado,,2013,9,17,NaN,8,1.3,9.35,8.71,a,,,,
PAN03,3,139,Urticaceae,Pouroma,,2013,9,17,NaN,4,1.3,4.08,3.71,a,,,,
PAN03,3,140,Burseraceae,Protium,,2013,9,17,NaN,6.5,1.3,7.66,7.5,a,,,,
PAN03,3,141,Melastomataceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.31,4,a,,,,
PAN03,3,142,indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,6.68,6.58,a,,,,
PAN03,3,143,Burseraceae,Protium,,2013,9,17,NaN,4,1.3,6.87,6.5,a,,,,
PAN03,3,144,Urticaceae,Pouroma,,2013,9,17,NaN,7,1.3,6.57,6.71,a,,,,
PAN03,3,145,Indeterminado,Indeterminado,,2013,9,17,NaN,6,1.3,5.5,5.07,a,,,,
PAN03,3,146,Bombacaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.15,2.1,a,,,,
PAN03,3,147,Fabaceae,Tachigali,,2013,9,17,NaN,3,1.3,2.4,2.67,a,,,,
PAN03,3,148,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,5.5,1.3,3.28,3.62,a,,,,
PAN03,3,149,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,6,1.3,5.2,5.66,a,,,,
PAN03,3,150,Arecaceae,Wettinia,,2013,9,17,NaN,10,1.3,6.68,6.47,a,,,,
PAN03,3,151,Cyatheaceae,Cyathea,,2013,9,17,NaN,3.5,1.3,4.94,4.87,a,,,,
PAN03,3,152,Arecaceae,Wettinia,,2013,9,17,NaN,4,1.3,4.63,4.7,a,,,,
PAN03,3,153,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,2.41,2.42,a,,,,
PAN03,3,154,Indeterminado,Indeterminado,,2013,9,17,NaN,7,1.3,9.08,10.13,a,,,,
PAN03,3,155,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,3.96,3.97,a,,,,
PAN03,3,156,Arecaceae,Wettinia,,2013,9,17,NaN,3,1.3,3.22,3,a,,,,
PAN03,3,157,Arecaceae,Geonoma,,2013,9,17,NaN,4,1.3,2.31,2.41,c,,,,
PAN03,3,158,Sabiaceae,Meliosma,,2013,9,17,NaN,3,1.3,2.51,3.04,c,,,,
PAN03,3,159,Melastomataceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.82,2.81,a,,,,
PAN03,3,160,Melastomataceae,Indeterminado,,2013,9,17,NaN,5,1.3,4.74,5.62,a,,,,
PAN03,3,161,Rubiaceae,Indeterminado,,2013,9,17,NaN,6,1.3,4.07,4.12,a,,,,
PAN03,3,162,Myristicaceae,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.1,2.11,a,,,,
PAN03,3,163,Urticaceae,Pouroma,,2013,9,17,NaN,2,1.3,2.74,2.83,a,,,,
PAN03,3,164,Arecaceae,Wettinia,,2013,9,17,NaN,3.5,1.3,4.77,4.66,a,,,,
PAN03,3,165,Indeterminado,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.57,2.66,a,,,,
PAN03,3,166,Euphorbiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.89,2.8,a,,,,
PAN03,3,167,Cyatheaceae,Cyathea,,2013,9,17,NaN,3.5,1.3,4.8,5.26,a,,,,
PAN03,3,168,Urticaceae,Pouroma,,2013,9,17,NaN,4,1.3,2.45,2.31,a,,,,
PAN03,3,169,Indeterminado,indeterminado,,2013,9,17,NaN,4,1.3,2.46,2.46,a,,,,
PAN03,3,170,Indeterminado,indeterminado,,2013,9,17,NaN,6,1.3,4.04,3.82,a,,,,
PAN03,3,170.1,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,3.59,3.44,,,,,
PAN03,3,171,Indeterminado,Indeterminado,,2013,9,17,NaN,3.5,1.3,2.26,2.24,a,,,,
PAN03,3,172,Melastomataceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,3.32,3.06,a,,,,
PAN03,3,173,Urticaceae,Pouroma,,2013,9,17,NaN,6,1.3,5.21,5.43,a,,,,
PAN03,3,176,Indeterminado,Indeterminado,,2013,9,17,NaN,3,1.3,2.09,2.06,a,,,,
PAN03,3,176.1,Indeterminado,Indeterminado,,2013,9,17,NaN,2.5,1.3,2.34,2.36,,,,,
PAN03,3,177,Arecaceae,Wettinia,,2013,9,17,NaN,7,1.3,6.35,6.21,a,,,,
PAN03,3,178,Melastomataceae,Indeterminado,,2013,9,17,NaN,4,1.3,3.13,3.28,a,,,,
PAN03,3,179,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,6.21,6.31,a,,,,
PAN03,3,180,Melastomataceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,2.66,2.9,a,,,,
PAN03,3,182,Arecaceae,Wettinia,,2013,9,17,NaN,3.5,1.3,3.06,3.12,a,,,,
PAN03,3,183,Fabaceae,Indeterminado,,2013,9,17,NaN,4.5,1.3,6.46,6.2,a,,,,
PAN03,3,184,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,2.86,2.49,a,,,,
PAN03,3,185,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,2.51,2.46,a,,,,
PAN03,3,186,Cyatheaceae,Alsophyla,,2013,9,17,NaN,2.5,1.3,4.98,5.01,a,,,,
PAN03,3,187,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,2.09,1.98,c,,,,
PAN03,3,188,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,2.1,1.3,2.74,2.66,b,,,,2.1
PAN03,3,189,Indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,2.93,2.6,a,,,,
PAN03,3,190,Arecaceae,Wettinia,,2013,9,17,NaN,6,1.3,5.18,5.39,a,,,,
PAN03,3,191,Primulaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.64,2.57,a,,,,
PAN03,3,192,Indeterminado,Indeterminado,,2013,9,17,NaN,5,1.3,5.32,5.35,a,,,,
PAN03,3,193,Rubiaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.99,3.09,a,,,,
PAN03,3,194,indeterminado,Indeterminado,,2013,9,17,NaN,10,1.3,8.04,9.61,a,,,,
PAN03,3,195,Myristicaceae,Indeterminado,,2013,9,17,NaN,4,1.3,2.62,2.41,c,,,,
PAN03,3,196,indeterminado,Indeterminado,,2013,9,17,NaN,4,1.3,3.83,3.73,a,,,,
PAN03,3,197,Cyatheaceae,Indeterminado,,2013,9,17,NaN,5.5,1.3,6.28,7.1,c,,,,
PAN03,3,198,Elaeocarpaceae,Sloanea,,2013,9,17,NaN,4,1.3,2.78,2.84,ah,,,,
