Day,Month,Year,Light,WindSpeed,WindDir,Rainfall,Tensiometer,RH,Temperature
25,9,2010,0,0,0,0,-31.49,,20.58
25,9,2010,0,0,0,0,-31.49,,20.58
25,9,2010,26.69,0,0,0,-31.49,,20.67
25,9,2010,0,0,0,0,-31.49,,20.68
25,9,2010,0,0,0,0,-31.49,,20.86
25,9,2010,0,0,0,0,-31.49,,20.87
25,9,2010,0,0,0,0,-31.49,,20.88
25,9,2010,0,0,0,0,-31.49,,20.9
25,9,2010,0,0,0,0,-31.49,,21.12
25,9,2010,0,0,0,0,-31.49,,21.16
25,9,2010,78.7,0,0,0,-31.49,,21.19
25,9,2010,0,0,0,0,-31.49,,21.25
25,9,2010,0,0,0,0,-31.49,,21.41
25,9,2010,0,0,0,0,-31.49,,21.55
25,9,2010,0,0,0,0,-31.49,,21.6
25,9,2010,0.19,0,0,0,-31.49,,21.65
25,9,2010,0.19,0,0,0,-31.49,,21.73
25,9,2010,0.19,0,0,0,-31.49,,21.8
25,9,2010,0.39,0,0,0,-31.71,0.01,21.82
25,9,2010,0.19,0,0,0,-33.03,,21.84
25,9,2010,193.32,0,0,0,-31.49,,22.17
25,9,2010,0.39,0,0,0,-38.09,0.01,22.18
25,9,2010,0.19,0,0,0,-33.69,,23.13
25,9,2010,298.13,0,0,0,-31.49,,23.91
25,9,2010,0.19,0,0,0,-31.49,,24.06
25,9,2010,219.62,0,0,0,-31.49,,25.21
25,9,2010,178.41,0,0,0,-31.49,,25.4
25,9,2010,510.69,0,0,0,-31.49,,26.38
25,9,2010,3.53,0,0,0,-31.49,,26.53
25,9,2010,299.31,0,0,0,-31.49,,27.56
25,9,2010,330.71,0,0,0,-31.49,,27.75
25,9,2010,389.4,0,0,0,-31.49,,28.06
25,9,2010,424.53,0,0,0,-31.49,,28.41
25,9,2010,698.33,0,0,0,-30.16,,29.67
25,9,2010,75.17,0,0,0,-31.49,,29.85
25,9,2010,156.03,0,0,0,-31.49,,30.03
25,9,2010,203.14,0,0,0,-31.49,,30.6
25,9,2010,691.06,0,0,0,-31.05,,31.03
25,9,2010,482.43,0,0,0,-31.05,,31.16
25,9,2010,526.59,0,0,0,-29.5,,31.58
25,9,2010,481.45,0,0,0,-29.72,,31.75
25,9,2010,126.2,0,0,0,-31.49,,31.98
25,9,2010,487.92,0,0,0,-31.49,,32.31
26,9,2010,8.43,0,0,0,-31.49,,18.72
26,9,2010,22.37,0,0,0,-31.49,,18.74
26,9,2010,0,0,0,0,-31.49,,18.96
26,9,2010,0,0,0,0,-31.49,,19.25
26,9,2010,79.88,0,0,0,-31.49,,19.31
26,9,2010,0,0,0,0,-31.71,,19.56
26,9,2010,0,0,0,0,-31.49,,19.93
26,9,2010,124.63,0,0,0,-31.49,,20.19
26,9,2010,0,0,0,0,-31.49,,20.27
26,9,2010,0,0,0,0,-31.49,,20.7
26,9,2010,0,0,0,0,-31.49,,21.05
26,9,2010,0,0,0,0,-31.49,,21.1
26,9,2010,0,0,0,0,-31.49,,21.1
26,9,2010,0,0,0,0,-31.49,,21.11
26,9,2010,0,0,0,0,-31.49,,21.11
26,9,2010,0,0,0,0,-31.49,,21.17
26,9,2010,281.84,0,0,0,-31.49,,21.28
26,9,2010,0,0,0,0,-31.49,,22.46
26,9,2010,0,0,0,0,-31.49,,22.55
26,9,2010,0,0,0,0,-30.38,,22.63
26,9,2010,0,0,0,0,-35.45,,22.66
26,9,2010,0,0,0,0,-31.49,,22.66
26,9,2010,0.19,0,0,0,-42.72,,22.69
26,9,2010,0,0,0,0,-39.19,,22.69
26,9,2010,0.19,0,0,0,-44.92,,22.87
26,9,2010,0.19,0,0,0,-44.48,,23.2
26,9,2010,0.19,0,0,0,-44.26,,23.73
26,9,2010,531.5,0,0,0,-31.49,,23.78
26,9,2010,0.19,0,0,0,-37.21,,25
26,9,2010,571.73,0,0,0,-31.49,,25.7
26,9,2010,0,0,0,0,-31.49,,25.83
26,9,2010,2.35,0,0,0,-31.49,,26.46
26,9,2010,597.64,0,0,0,-31.49,,27.06
26,9,2010,607.45,0,0,0,-31.49,,27.73
26,9,2010,17.46,0,0,0,-31.49,,27.78
26,9,2010,558.39,0,0,0,-31.49,,28.08
26,9,2010,67.9,0,0,0,-31.49,,29.54
26,9,2010,705.59,0,0,0,-30.38,,29.74
26,9,2010,140.52,0,0,0,-31.49,,30.5
26,9,2010,716.19,0,0,0,-31.49,,30.88
26,9,2010,696.56,0,0,0,-31.27,,31.49
26,9,2010,527.37,0,0,0,-28.84,,31.82
26,9,2010,401.17,0,0,0,-28.84,,31.88
26,9,2010,98.52,0,0,0,-31.49,,32.09
26,9,2010,679.88,0,0,0,-28.84,,32.27
26,9,2010,557.8,0,0,0,-28.62,,32.56
26,9,2010,505.78,0,0,0,-28.84,,33.01
26,9,2010,398.23,0,0,0,-30.6,,33.63
27,9,2010,14.72,0,0,0,-31.49,,21.15
27,9,2010,0.98,0,0,0,-31.49,,21.21
27,9,2010,0,0,0,0,-31.49,,21.25
27,9,2010,27.08,0,0,0,-31.49,,21.28
27,9,2010,0,0,0,0,-31.49,,21.34
27,9,2010,0,0,0,0,-31.49,,21.57
27,9,2010,90.08,0,0,0,-31.49,,21.7
27,9,2010,0,0,0,0,-31.49,,21.79
27,9,2010,0,0,0,0,-31.49,,21.94
27,9,2010,0,0,0,0,-31.49,,22.06
27,9,2010,0,0,0,0,-31.49,,22.18
27,9,2010,0,0,0,0,-31.49,,22.19
27,9,2010,0,0,0,0,-31.49,,22.2
27,9,2010,0,0,0,0,-31.49,,22.3
27,9,2010,0,0,0,0,-31.49,,22.4
27,9,2010,165.45,0,0,0,-31.49,,22.47
27,9,2010,0,0,0,0,-31.49,,23.44
27,9,2010,325.61,0,0,0,-31.49,,23.51
27,9,2010,0,0,0,0,-31.49,0.021,23.58
27,9,2010,0.19,0,0,0,-31.49,,23.66
27,9,2010,0,0,0,0,-31.49,,23.71
27,9,2010,0,0,0,0,-31.49,,23.8
27,9,2010,0,0,0,0,-31.49,,23.82
27,9,2010,0.19,0,0,0,-31.49,,23.93
27,9,2010,0,0,0,0,-31.49,,24.02
27,9,2010,0.19,0,0,0,-31.49,,24.09
27,9,2010,0.39,0,0,0,-31.71,0.01,24.22
27,9,2010,0.19,0,0,0,-31.49,,24.4
27,9,2010,0.19,0,0,0,-31.49,,24.77
27,9,2010,455.15,0,0,0,-31.49,,24.79
27,9,2010,4.31,0,0,0,-31.49,,25.82
27,9,2010,585.67,0,0,0,-31.49,,26.21
27,9,2010,645.92,0,0,0,-31.49,,27.58
27,9,2010,9.42,0,0,0,-31.49,,28.26
27,9,2010,657.11,0,0,0,-31.49,,28.8
27,9,2010,655.54,0,0,0,-31.49,,29.73
27,9,2010,46.31,0,0,0,-31.49,,30.01
27,9,2010,675.17,0,0,0,-31.27,,30.68
27,9,2010,691.06,0,0,0,-29.28,,31.31
27,9,2010,88.32,0,0,0,-31.49,,31.38
27,9,2010,687.73,0,0,0,-28.62,,31.7
27,9,2010,499.9,0,0,0,-28.84,,31.96
27,9,2010,589.4,0,0,0,-28.84,,32.14
27,9,2010,269.47,0,0,0,-31.49,,32.27
27,9,2010,434.54,0,0,0,-28.84,,32.63
27,9,2010,599.01,0,0,0,-28.18,0.01,33.02
27,9,2010,220.6,0,0,0,-30.16,,33.55
27,9,2010,562.9,0,0,0,-28.84,,33.97
28,9,2010,11.18,0,0,0,-31.49,3.347,22.15
28,9,2010,0.19,0,0,0,-31.49,3.347,22.28
28,9,2010,34.54,0,0,0,-31.49,3.473,22.29
28,9,2010,0,0,0,0,-31.49,1.989,22.34
28,9,2010,0,0,0,0,-31.49,3.326,22.37
28,9,2010,0,0,0,0,-31.49,1.957,22.58
28,9,2010,67.71,0,0,0,-31.49,4.473,22.58
28,9,2010,0,0,0,0,-31.49,1.778,22.76
28,9,2010,0,0,0,0,-31.49,1.305,22.82
28,9,2010,0,0,0,0,-31.49,1.052,22.83
28,9,2010,0,0,0,0,-31.49,1.536,22.84
28,9,2010,0.19,0,0,0,-31.49,0.884,22.91
28,9,2010,0,0,0,0,-31.49,0.842,23.1
28,9,2010,0.19,0,0,0,-31.49,3.242,23.11
28,9,2010,0.19,0,0,0,-31.49,1.284,23.12
28,9,2010,0,0,0,0,-31.49,3.105,23.12
28,9,2010,0,0,0,0,-31.49,1.094,23.17
28,9,2010,0.19,0,0,0,-31.49,,23.2
28,9,2010,0,0,0,0,-31.49,0.378,23.24
28,9,2010,0.19,0,0,0,-31.49,,23.25
28,9,2010,0.19,0,0,0,-31.49,,23.25
28,9,2010,0.19,0,0,0,-31.49,0.578,23.3
28,9,2010,0,0,0,0,-31.49,,23.36
28,9,2010,0,0,0,0,-31.49,0.494,23.4
28,9,2010,193.52,0,0,0,-31.49,6.326,23.41
28,9,2010,0,0,0,0,-31.49,,23.64
28,9,2010,0,0,0,0,-31.49,,23.96
28,9,2010,0.19,0,0,0,-31.49,,24.14
28,9,2010,2.55,0,0,0,-31.49,,24.36
28,9,2010,5.1,0,0,0,-31.49,,24.57
28,9,2010,204.71,0,0,0,-31.49,6.842,24.61
28,9,2010,7.45,0,0,0,-31.49,,25.09
28,9,2010,18.64,0,0,0,-31.49,,25.55
28,9,2010,518.94,0,0,0,-31.49,7.031,26.19
28,9,2010,26.49,0,0,0,-31.49,,26.3
28,9,2010,33.75,0,0,0,-31.49,,27.16
28,9,2010,703.63,0,0,0,-31.49,5.2,28.06
28,9,2010,85.96,0,0,0,-31.49,,28.77
28,9,2010,667.51,0,0,0,-31.49,2.431,29.35
28,9,2010,257.7,0,0,0,-31.49,,30.17
28,9,2010,622.96,0,0,0,-30.83,0.715,30.47
28,9,2010,648.28,0,0,0,-29.28,,31.01
28,9,2010,674.58,0,0,0,-28.62,,31.29
28,9,2010,160.54,0,0,0,-31.49,,31.35
28,9,2010,562.9,0,0,0,-28.84,,31.69
28,9,2010,652.79,0,0,0,-28.84,,32.28
28,9,2010,310.89,0,0,0,-29.06,,32.91
28,9,2010,661.62,0,0,0,-28.62,,32.97
29,9,2010,0,0,0,0,-31.49,3.147,21.69
29,9,2010,0,0,0,0,-31.49,1.768,22.16
29,9,2010,0,0,0,0,-31.49,6.989,22.21
29,9,2010,0,0,0,0,-31.49,7.221,22.26
29,9,2010,0.39,0,0,0,-31.49,7.81,22.26
29,9,2010,0,0,0,0,-31.49,6.905,22.29
29,9,2010,4.51,0,0,0,-31.49,8.547,22.29
29,9,2010,0,0,0,0,-31.49,5.336,22.3
29,9,2010,10,0,0,0,-31.49,8.905,22.36
29,9,2010,0,0,0,0,-31.49,8.073,22.38
29,9,2010,0,0,0,0,-31.49,,22.43
29,9,2010,0,0,0,0,-31.49,11.863,22.52
29,9,2010,0,0,0,0,-31.49,11.105,22.54
29,9,2010,41.02,0,0,0,-31.49,9.031,22.55
29,9,2010,0,0,0,0,-31.49,7.242,22.6
29,9,2010,0,0,0,0,-31.49,12.189,22.66
29,9,2010,0,0,0,0,-31.49,6.621,22.73
29,9,2010,0,0,0,0,-31.49,0.463,22.78
29,9,2010,0,0,0,0,-31.49,6.263,22.84
29,9,2010,0,0,0,0,-31.71,5.305,22.86
29,9,2010,0,0,0,0,-31.49,3.873,22.88
29,9,2010,0,0,0,0,-31.49,3.505,22.94
29,9,2010,0,0,0,0,-31.49,3.273,22.99
29,9,2010,104.21,0,0,0,-31.49,9.178,23.05
29,9,2010,0,0,0,0,-31.49,3.41,23.07
29,9,2010,0,0,0,0,-31.49,,23.1
29,9,2010,0,0,0,0,-31.49,,23.33
29,9,2010,0,0,0,0,-31.49,,23.52
29,9,2010,3.14,0,0,0,-31.49,,23.94
29,9,2010,10.2,0,0,0,-31.49,,24.24
29,9,2010,276.93,0,0,0,-31.49,9.484,24.4
29,9,2010,13.73,0,0,0,-31.49,,24.43
29,9,2010,14.72,0,0,0,-31.49,,24.68
29,9,2010,25.12,0,0,0,-31.49,,25.11
29,9,2010,44.35,0,0,0,-31.49,,25.73
29,9,2010,284,0,0,0,-31.49,9.473,25.87
29,9,2010,46.71,0,0,0,-31.49,,26.21
29,9,2010,113.83,0,0,0,-31.49,,26.27
29,9,2010,119.72,0,0,0,-31.49,,26.29
29,9,2010,450.83,0,0,0,-31.49,9.231,26.46
29,9,2010,125.61,0,0,0,-31.49,,27.28
29,9,2010,194.7,0,0,0,-31.49,3.178,27.62
29,9,2010,424.73,0,0,0,-31.49,6.252,27.77
29,9,2010,202.55,0,0,0,-31.49,4,27.95
29,9,2010,439.64,0,0,0,-31.49,2.884,28.17
29,9,2010,107.36,0,0,0,-31.49,,29.54
29,9,2010,734.05,0,0,0,-30.83,0.978,29.93
29,9,2010,418.05,0,0,0,-29.72,,31.05
30,9,2010,0,0,0,0,-31.49,4.326,19.73
30,9,2010,-0.19,0,0,0,-31.49,4.821,19.73
30,9,2010,0,0,0,0,-31.49,6.147,19.89
30,9,2010,0,0,0,0,-31.49,2.957,19.95
30,9,2010,0,0,0,0,-31.49,4.473,20
30,9,2010,9.61,0,0,0,-31.49,6.578,20
30,9,2010,0,0,0,0,-31.49,2.652,20.05
30,9,2010,0,0,0,0,-31.49,2.063,20.25
30,9,2010,-0.19,0,0,0,-31.49,4.694,20.33
30,9,2010,35.32,0,0,0,-31.49,9.431,20.33
30,9,2010,0,0,0,0,-31.49,0.831,20.4
30,9,2010,0,0,0,0,-31.49,0.873,20.51
30,9,2010,-0.19,0,0,0,-31.49,4.421,20.58
30,9,2010,0,0,0,0,-31.49,,20.59
30,9,2010,0,0,0,0,-31.49,3.273,20.64
30,9,2010,0,0,0,0,-31.49,,20.72
30,9,2010,0,0,0,0,-31.49,,20.81
30,9,2010,58.29,0,0,0,-31.49,11.536,20.83
30,9,2010,0,0,0,0,-31.49,2.242,20.84
30,9,2010,0,0,0,0,-31.49,3.063,20.88
30,9,2010,0,0,0,0,-31.49,,20.92
30,9,2010,0,0,0,0,-31.49,2.652,20.96
30,9,2010,0,0,0,0,-31.49,3,21.03
30,9,2010,0.19,0,0,0,-31.49,,21.08
30,9,2010,0,0,0,0,-31.49,2.073,21.08
30,9,2010,0,0,0,0,-31.49,,21.46
30,9,2010,235.32,0,0,0,-31.49,12.231,21.66
30,9,2010,0,0,0,0,-31.49,,21.82
30,9,2010,8.63,0,0,0,-31.49,,22.08
30,9,2010,34.73,0,0,0,-31.49,,22.11
30,9,2010,18.05,0,0,0,-31.49,,22.12
30,9,2010,9.81,0,0,0,-36.55,,22.23
30,9,2010,21.58,0,0,0,-31.49,,22.24
30,9,2010,9.02,0,0,0,-42.5,,22.65
30,9,2010,325.02,0,0,0,-31.49,12.526,23.95
30,9,2010,13.54,0,0,0,-39.63,,24.64
30,9,2010,456.91,0,0,0,-31.49,11.347,25.71
30,9,2010,551.91,0,0,0,-31.49,8.557,27.33
30,9,2010,582.92,0,0,0,-31.49,1.842,28.55
30,9,2010,11.77,0,0,0,-31.49,,29.3
30,9,2010,601.57,0,0,0,-31.49,,29.36
30,9,2010,645.53,0,0,0,-29.94,,30.32
30,9,2010,677.72,0,0,0,-28.84,,30.91
30,9,2010,695.58,0,0,0,-28.62,,31.85
30,9,2010,708.73,0,0,0,-28.62,,32.42
30,9,2010,129.14,0,0,0,-29.94,,33.21
30,9,2010,674.38,0,0,0,-28.4,,33.28
30,9,2010,717.36,0,0,0,-28.4,,33.79
1,10,2010,20.41,0,0,0,-31.49,10.789,18.36
1,10,2010,0.39,0,0,0,-31.49,9.842,18.37
1,10,2010,-0.19,0,0,0,-31.49,7.947,18.4
1,10,2010,-0.19,0,0,0,-31.49,7.157,18.54
1,10,2010,-0.19,0,0,0,-31.71,6.494,18.68
1,10,2010,52.79,0,0,0,-31.49,11.736,18.78
1,10,2010,-0.19,0,0,0,-31.49,6.178,18.84
1,10,2010,0,0,0,0,-31.49,3.821,19
1,10,2010,0,0,0,0,-31.49,5.8,19.39
1,10,2010,107.75,0,0,0,-31.49,14.505,19.63
1,10,2010,-0.19,0,0,0,-31.49,,19.65
1,10,2010,-0.19,0,0,0,-31.49,,19.76
1,10,2010,0,0,0,0,-31.49,11.421,19.76
1,10,2010,-0.19,0,0,0,-31.49,3.336,19.79
1,10,2010,-0.19,0,0,0,-31.49,5.694,19.8
1,10,2010,0,0,0,0,-31.49,9.221,19.88
1,10,2010,0,0,0,0,-31.49,3.273,19.9
1,10,2010,0,0,0,0,-31.49,,19.95
1,10,2010,0,0,0,0,-31.49,,20.16
1,10,2010,0,0,0,0,-31.49,,20.53
1,10,2010,252.01,0,0,0,-31.49,14.894,20.53
1,10,2010,0,0,0,0,-31.49,,20.98
1,10,2010,0,0,0,0,-31.49,,21.52
1,10,2010,0,0,0,0,-31.49,,21.86
1,10,2010,359.37,0,0,0,-31.49,15,22.24
1,10,2010,0,0,0,0,-31.49,,22.3
1,10,2010,0,0,0,0,-31.49,,22.81
1,10,2010,0,0,0,0,-31.49,,23.31
1,10,2010,0,0,0,0,-31.49,,24.12
1,10,2010,417.46,0,0,0,-31.49,14.578,24.2
1,10,2010,2.94,0,0,0,-31.49,,25.16
1,10,2010,563.49,0,0,0,-31.49,11.273,25.32
1,10,2010,9.22,0,0,0,-31.49,,26
1,10,2010,620.01,0,0,0,-29.5,5.568,26.75
1,10,2010,32.97,0,0,0,-31.49,,26.88
1,10,2010,640.23,0,0,0,-31.49,,27.69
1,10,2010,42.39,0,0,0,-31.49,,27.7
1,10,2010,653.58,0,0,0,-31.49,,28.51
1,10,2010,59.66,0,0,0,-31.49,,28.73
1,10,2010,677.52,0,0,0,-31.49,,29.35
1,10,2010,111.48,0,0,0,-31.49,,29.91
1,10,2010,690.28,0,0,0,-30.38,,30.26
1,10,2010,687.92,0,0,0,-28.84,,30.86
1,10,2010,669.87,0,0,0,-28.84,,30.96
1,10,2010,146.81,0,0,0,-31.49,,31.34
1,10,2010,645.53,0,0,0,-28.62,,31.67
1,10,2010,616.09,0,0,0,-28.62,,32.19
1,10,2010,427.87,0,0,0,-29.06,,32.43
2,10,2010,-0.19,0,0,0,-31.49,0.852,17.97
2,10,2010,-0.19,0,0,0,-31.49,,18.03
2,10,2010,0,0,0,0,-31.49,,18.23
2,10,2010,-0.19,0,0,0,-31.49,1.694,18.23
2,10,2010,-0.19,0,0,0,-31.49,,18.39
2,10,2010,0,0,0,0,-38.09,1.4,18.55
2,10,2010,-0.19,0,0,0,-31.49,,18.57
2,10,2010,0,0,0,0,-31.49,2.442,18.6
2,10,2010,-0.19,0,0,0,-31.49,,18.71
2,10,2010,-0.19,0,0,0,-31.49,,18.72
2,10,2010,9.61,0,0,0,-31.49,2.8,18.89
2,10,2010,-0.19,0,0,0,-31.49,,18.96
2,10,2010,0,0,0,0,-38.53,2.757,19
2,10,2010,31.79,0,0,0,-31.49,3.231,19.29
2,10,2010,0,0,0,0,-38.75,2.547,19.3
2,10,2010,0,0,0,0,-31.49,,19.42
2,10,2010,0,0,0,0,-31.49,,19.66
2,10,2010,0,0,0,0,-38.97,3.042,19.68
2,10,2010,59.86,0,0,0,-31.49,4.01,19.78
2,10,2010,0,0,0,0,-39.63,1.6,19.91
2,10,2010,0,0,0,0,-39.85,1.947,20.27
2,10,2010,0,0,0,0,-39.85,0.736,20.39
2,10,2010,0.19,0,0,0,-40.29,,20.44
2,10,2010,0,0,0,0,-40.07,5.652,20.46
2,10,2010,0.19,0,0,0,-40.96,,20.57
2,10,2010,202.55,0,0,0,-31.49,7.347,20.57
2,10,2010,0.19,0,0,0,-41.84,0.021,21
2,10,2010,0.19,0,0,0,-43.38,,21.27
2,10,2010,0.19,0,0,0,-43.16,,21.45
2,10,2010,294.4,0,0,0,-31.49,8.031,22.21
2,10,2010,0,0,0,0,-44.48,,22.37
2,10,2010,2.35,0,0,0,-38.97,,23.78
2,10,2010,452.4,0,0,0,-31.49,7.41,24.44
2,10,2010,8.04,0,0,0,-31.49,,25.21
2,10,2010,70.65,0,0,0,-31.49,,25.64
2,10,2010,567.61,0,0,0,-31.49,4.494,25.86
2,10,2010,97.93,0,0,0,-31.49,,26.99
2,10,2010,617.86,0,0,0,-31.49,2.126,27.4
2,10,2010,608.83,0,0,0,-31.49,0.052,28.57
2,10,2010,97.74,0,0,0,-31.49,,29.37
2,10,2010,650.83,0,0,0,-31.49,,29.43
2,10,2010,672.03,0,0,0,-31.49,,30.23
2,10,2010,306.18,0,0,0,-31.49,,30.68
2,10,2010,332.28,0,0,0,-31.49,,30.75
2,10,2010,317.56,0,0,0,-31.49,,30.78
2,10,2010,264.96,0,0,0,-31.49,,30.92
2,10,2010,522.66,0,0,0,-30.16,,30.97
2,10,2010,293.81,0,0,0,-31.49,,30.98
3,10,2010,0,0,0,0,-14.31,7.736,15.1
3,10,2010,0,0,0,0,-5.94,7.547,15.31
3,10,2010,0,0,0,0,-31.49,9.715,15.46
3,10,2010,0,0,0,0,-31.49,10.778,15.51
3,10,2010,0,0,0,0,-31.49,10.621,15.58
3,10,2010,0,0,0,0,-31.49,10.463,15.71
3,10,2010,0,0,0,0,-5.72,7.884,15.82
3,10,2010,0,0,0,0,-6.38,8.126,16.25
3,10,2010,0,0,0,0,-7.04,8.094,16.36
3,10,2010,0,0,0,0,-7.48,7.968,16.43
3,10,2010,0,0,0,0,-8.14,7.368,16.46
3,10,2010,30.02,0,0,0,-13.43,4.084,16.5
3,10,2010,39.84,0,0,0,-12.77,5.8,16.5
3,10,2010,0,0,0,0,-8.8,6.894,16.56
3,10,2010,35.32,0,0,0,-13.87,3.589,16.62
3,10,2010,43.96,0,0,0,-11.89,6.778,16.67
3,10,2010,57.89,0,0,0,-14.97,3.473,16.69
3,10,2010,6.47,0,0,0,-9.46,6.852,16.71
3,10,2010,36.5,0,0,0,-11.01,6.768,16.75
3,10,2010,17.66,0,0,0,-10.35,6.81,16.78
3,10,2010,79.09,0,0,0,-15.85,3.41,16.83
3,10,2010,101.86,0,0,0,-16.95,3.347,17.04
3,10,2010,114.03,0,0,0,-17.61,2.715,17.2
3,10,2010,4.12,0,0,0,-37.21,8.568,17.25
3,10,2010,0,0,0,0,-37.65,8.536,17.26
3,10,2010,10.99,0,0,0,-37.21,9.021,17.32
3,10,2010,0,0,0,0,-37.43,5.852,17.35
3,10,2010,0,0,0,0,-37.65,8.61,17.35
3,10,2010,0,0,0,0,-37.65,8.936,17.35
3,10,2010,0,0,0,0,-37.43,4.621,17.36
3,10,2010,0,0,0,0,-38.09,3.357,17.38
3,10,2010,0,0,0,0,-37.87,3.884,17.39
3,10,2010,19.03,0,0,0,-36.11,9.105,17.4
3,10,2010,0,0,0,0,-37.65,3.126,17.41
3,10,2010,0,0,0,0,-38.09,3.01,17.42
3,10,2010,20.21,0,0,0,-31.93,9.505,17.47
3,10,2010,99.7,0,0,0,-18.71,2.631,17.57
3,10,2010,54.36,0,0,0,-31.49,10.052,17.6
3,10,2010,0,0,0,0,-37.87,2.947,17.7
3,10,2010,148.96,0,0,0,-21.36,2.526,17.71
3,10,2010,148.57,0,0,0,-20.03,2.642,17.73
3,10,2010,82.43,0,0,0,-31.49,10.463,17.81
3,10,2010,0,0,0,0,-38.09,2.957,17.89
3,10,2010,107.36,0,0,0,-22.9,2.41,17.95
3,10,2010,0,0,0,0,-38.09,2.126,18.11
3,10,2010,129.73,0,0,0,-27.74,10.694,18.2
3,10,2010,120.11,0,0,0,-24.44,7.431,18.48
3,10,2010,147,0,0,0,-26.2,10.347,18.53
4,10,2010,0,0,0,0,-31.49,11.473,15.03
4,10,2010,0,0,0,0,-31.49,11.031,15.07
4,10,2010,0,0,0,0,-31.49,11.305,15.09
4,10,2010,10.59,0,0,0,-31.49,11.315,15.1
4,10,2010,0,0,0,0,-31.71,11.357,15.1
4,10,2010,0,0,0,0,-31.49,11.284,15.11
4,10,2010,27.47,0,0,0,-31.49,11.284,15.2
4,10,2010,0,0,0,0,-31.49,11.01,15.27
4,10,2010,0,0,0,0,-31.71,10.957,15.39
4,10,2010,0,0,0,0,-31.49,10.894,15.44
4,10,2010,0,0,0,0,-31.49,11.042,15.46
4,10,2010,0,0,0,0,-31.49,10.978,15.47
4,10,2010,0,0,0,0,-31.49,10.894,15.51
4,10,2010,73.2,0,0,0,-31.49,11.315,15.51
4,10,2010,0,0,0,0,-31.49,10.873,15.52
4,10,2010,105.39,0,0,0,-31.49,11.368,16.04
4,10,2010,254.75,0,0,0,-31.49,11.357,16.63
4,10,2010,0,0,0,0,-31.49,,17.91
4,10,2010,0,0,0,0,-31.49,,17.98
4,10,2010,0,0,0,0,-31.49,,18.07
4,10,2010,0,0,0,0,-31.49,,18.13
4,10,2010,0,0,0,0,-31.49,,18.18
4,10,2010,384.1,0,0,0,-31.49,11.505,18.26
4,10,2010,0,0,0,0,-31.49,,18.39
4,10,2010,0,0,0,0,-31.71,,18.62
4,10,2010,0,0,0,0,-31.49,,18.72
4,10,2010,0,0,0,0,-31.49,,18.84
4,10,2010,322.27,0,0,0,-31.93,11.378,19.02
4,10,2010,0,0,0,0,-31.49,,19.19
4,10,2010,402.74,0,0,0,-31.49,11.231,19.7
4,10,2010,0,0,0,0,-31.49,,19.85
4,10,2010,0,0,0,0,-31.49,,20.89
4,10,2010,654.56,0,0,0,-31.49,10.557,21.02
4,10,2010,8.04,0,0,0,-31.71,,22.21
4,10,2010,670.46,0,0,0,-31.49,6.378,22.73
4,10,2010,19.23,0,0,0,-31.49,,23.49
4,10,2010,591.16,0,0,0,-31.49,3.126,23.58
4,10,2010,531.5,0,0,0,-31.49,1.905,24.06
4,10,2010,697.93,0,0,0,-31.49,0.242,25.19
4,10,2010,54.75,0,0,0,-31.49,,25.34
4,10,2010,591.95,0,0,0,-31.49,,26.15
4,10,2010,665.94,0,0,0,-31.49,,26.47
4,10,2010,237.48,0,0,0,-31.49,,27.03
4,10,2010,624.14,0,0,0,-31.49,,27.09
4,10,2010,363.49,0,0,0,-31.49,,27.29
4,10,2010,570.55,0,0,0,-31.49,,27.47
4,10,2010,433.75,0,0,0,-31.49,,27.48
4,10,2010,504.21,0,0,0,-31.49,,27.63
5,10,2010,37.09,0,0,0,-31.49,4.778,17.32
5,10,2010,13.54,0,0,0,-31.49,4.631,17.36
5,10,2010,0.78,0,0,0,-31.49,4.936,17.52
5,10,2010,75.95,0,0,0,-31.49,7.884,17.56
5,10,2010,0,0,0,0,-31.49,3.431,17.66
5,10,2010,0,0,0,0,-31.49,2.221,17.76
5,10,2010,0,0,0,0,-31.49,2.168,17.85
5,10,2010,0,0,0,0,-31.49,,17.86
5,10,2010,0,0,0,0,-31.49,,17.91
5,10,2010,0,0,0,0,-31.49,,18.04
5,10,2010,153.48,0,0,0,-31.49,9.673,18.29
5,10,2010,0,0,0,0,-31.49,0.042,18.33
5,10,2010,0,0,0,0,-31.49,,18.34
5,10,2010,0,0,0,0,-31.49,,18.41
5,10,2010,0,0,0,0,-31.49,,18.47
5,10,2010,0,0,0,0,-31.49,,18.5
5,10,2010,389.79,0,0,0,-31.49,9.873,19.61
5,10,2010,0,0,0,0,-31.49,,21.07
5,10,2010,0,0,0,0,-31.49,,21.47
5,10,2010,487.14,0,0,0,-31.49,5.021,21.6
5,10,2010,0,0,0,0,-31.49,,21.82
5,10,2010,0,0,0,0,-31.49,,22.06
5,10,2010,0,0,0,0,-31.49,,22.19
5,10,2010,0,0,0,0,-31.49,,22.44
5,10,2010,0,0,0,0,-31.49,,22.63
5,10,2010,0,0,0,0,-31.49,,22.78
5,10,2010,0,0,0,0,-31.49,,22.94
5,10,2010,0,0,0,0,-31.49,,23.26
5,10,2010,571.93,0,0,0,-31.49,,23.48
5,10,2010,0,0,0,0,-31.49,,23.64
5,10,2010,0,0,0,0,-31.49,,24.3
5,10,2010,4.31,0,0,0,-31.49,,25.36
5,10,2010,605.88,0,0,0,-31.49,,25.38
